ine_code;municipality;province;ccaa;year;deceased;injured_hospitalized;injured_not_hospitalized
40179;Sanchonuño;Segovia;Castilla y León;2023;0;1;3
40180;Sangarcía;Segovia;Castilla y León;2023;0;0;0
40181;Real Sitio de San Ildefonso;Segovia;Castilla y León;2023;0;0;3
40182;San Martín y Mudrián;Segovia;Castilla y León;2023;0;0;0
40183;San Miguel de Bernuy;Segovia;Castilla y León;2023;0;0;0
40184;San Pedro de Gaíllos;Segovia;Castilla y León;2023;0;0;0
40185;Santa María la Real de Nieva;Segovia;Castilla y León;2023;0;0;0
40186;Santa Marta del Cerro;Segovia;Castilla y León;2023;;;
40188;Santiuste de Pedraza;Segovia;Castilla y León;2023;0;0;0
40189;Santiuste de San Juan Bautista;Segovia;Castilla y León;2023;0;0;0
40190;Santo Domingo de Pirón;Segovia;Castilla y León;2023;0;0;0
40191;Santo Tomé del Puerto;Segovia;Castilla y León;2023;0;0;0
40192;Sauquillo de Cabezas;Segovia;Castilla y León;2023;;;
40193;Sebúlcor;Segovia;Castilla y León;2023;0;0;1
40194;Segovia;Segovia;Castilla y León;2023;0;4;63
40195;Sepúlveda;Segovia;Castilla y León;2023;0;0;1
40196;Sequera de Fresno;Segovia;Castilla y León;2023;;;
40198;Sotillo;Segovia;Castilla y León;2023;;;
40199;Sotosalbos;Segovia;Castilla y León;2023;0;0;0
40200;Tabanera la Luenga;Segovia;Castilla y León;2023;0;0;0
40201;Tolocirio;Segovia;Castilla y León;2023;0;0;0
40202;Torreadrada;Segovia;Castilla y León;2023;0;0;0
40203;Torrecaballeros;Segovia;Castilla y León;2023;0;0;0
40204;Torrecilla del Pinar;Segovia;Castilla y León;2023;0;0;0
40205;Torreiglesias;Segovia;Castilla y León;2023;0;0;0
40206;Torre Val de San Pedro;Segovia;Castilla y León;2023;0;0;0
40207;Trescasas;Segovia;Castilla y León;2023;0;0;1
40208;Turégano;Segovia;Castilla y León;2023;0;0;0
40210;Urueñas;Segovia;Castilla y León;2023;;;
40211;Valdeprados;Segovia;Castilla y León;2023;0;0;0
40212;Valdevacas de Montejo;Segovia;Castilla y León;2023;0;0;0
40213;Valdevacas y Guijar;Segovia;Castilla y León;2023;;;
40214;Valseca;Segovia;Castilla y León;2023;0;0;0
40215;Valtiendas;Segovia;Castilla y León;2023;0;0;0
40216;Valverde del Majano;Segovia;Castilla y León;2023;0;0;0
40218;Valle de Tabladillo;Segovia;Castilla y León;2023;;;
40219;Vallelado;Segovia;Castilla y León;2023;0;0;0
40220;Valleruela de Pedraza;Segovia;Castilla y León;2023;0;0;0
40221;Valleruela de Sepúlveda;Segovia;Castilla y León;2023;;;
40222;Veganzones;Segovia;Castilla y León;2023;0;0;0
40223;Vegas de Matute;Segovia;Castilla y León;2023;0;0;2
40224;Ventosilla y Tejadilla;Segovia;Castilla y León;2023;;;
40225;Villacastín;Segovia;Castilla y León;2023;0;0;1
40228;Villaverde de Íscar;Segovia;Castilla y León;2023;;;
40229;Villaverde de Montejo;Segovia;Castilla y León;2023;;;
40230;Villeguillo;Segovia;Castilla y León;2023;;;
40231;Yanguas de Eresma;Segovia;Castilla y León;2023;0;0;0
40233;Zarzuela del Monte;Segovia;Castilla y León;2023;0;0;0
40234;Zarzuela del Pinar;Segovia;Castilla y León;2023;;;
40901;Ortigosa del Monte;Segovia;Castilla y León;2023;0;0;0
40902;Cozuelos de Fuentidueña;Segovia;Castilla y León;2023;0;0;0
40903;Marazoleja;Segovia;Castilla y León;2023;0;0;0
40904;Navas de Riofrío;Segovia;Castilla y León;2023;0;0;0
40905;Cuevas de Provanco;Segovia;Castilla y León;2023;;;
40906;San Cristóbal de Segovia;Segovia;Castilla y León;2023;0;0;0
41000;Sevilla ( municipio sin especificar);Sevilla;Andalucía;2023;;;
41001;Aguadulce;Sevilla;Andalucía;2023;0;0;0
41002;Alanís;Sevilla;Andalucía;2023;0;0;0
41003;Albaida del Aljarafe;Sevilla;Andalucía;2023;;;
41004;Alcalá de Guadaíra;Sevilla;Andalucía;2023;0;3;60
41005;Alcalá del Río;Sevilla;Andalucía;2023;0;0;0
41006;Alcolea del Río;Sevilla;Andalucía;2023;0;0;0
41007;"Algaba; La";Sevilla;Andalucía;2023;2;0;1
41008;Algámitas;Sevilla;Andalucía;2023;0;0;0
41009;Almadén de la Plata;Sevilla;Andalucía;2023;0;0;0
41010;Almensilla;Sevilla;Andalucía;2023;0;0;0
41011;Arahal;Sevilla;Andalucía;2023;0;0;1
41012;Aznalcázar;Sevilla;Andalucía;2023;0;0;0
41013;Aznalcóllar;Sevilla;Andalucía;2023;0;0;0
41014;Badolatosa;Sevilla;Andalucía;2023;0;0;0
41015;Benacazón;Sevilla;Andalucía;2023;0;0;0
41016;Bollullos de la Mitación;Sevilla;Andalucía;2023;0;2;12
41017;Bormujos;Sevilla;Andalucía;2023;0;0;8
41018;Brenes;Sevilla;Andalucía;2023;0;0;0
41019;Burguillos;Sevilla;Andalucía;2023;0;0;0
41020;"Cabezas de San Juan; Las";Sevilla;Andalucía;2023;0;0;0
41021;Camas;Sevilla;Andalucía;2023;0;0;0
41022;"Campana; La";Sevilla;Andalucía;2023;0;0;0
41023;Cantillana;Sevilla;Andalucía;2023;0;0;2
41024;Carmona;Sevilla;Andalucía;2023;0;1;12
41025;Carrión de los Céspedes;Sevilla;Andalucía;2023;0;0;0
41026;Casariche;Sevilla;Andalucía;2023;0;2;1
41027;Castilblanco de los Arroyos;Sevilla;Andalucía;2023;0;1;0
41028;Castilleja de Guzmán;Sevilla;Andalucía;2023;0;0;0
41029;Castilleja de la Cuesta;Sevilla;Andalucía;2023;0;0;29
41030;Castilleja del Campo;Sevilla;Andalucía;2023;0;0;0
41031;"Castillo de las Guardas; El";Sevilla;Andalucía;2023;0;0;2
41032;Cazalla de la Sierra;Sevilla;Andalucía;2023;0;1;3
41033;Constantina;Sevilla;Andalucía;2023;1;1;4
41034;Coria del Río;Sevilla;Andalucía;2023;0;0;3
41035;Coripe;Sevilla;Andalucía;2023;;;
41036;"Coronil; El";Sevilla;Andalucía;2023;0;1;0
41037;"Corrales; Los";Sevilla;Andalucía;2023;0;0;0
41038;Dos Hermanas;Sevilla;Andalucía;2023;3;18;171
41039;Écija;Sevilla;Andalucía;2023;0;0;16
41040;Espartinas;Sevilla;Andalucía;2023;0;0;9
41041;Estepa;Sevilla;Andalucía;2023;0;1;3
41042;Fuentes de Andalucía;Sevilla;Andalucía;2023;0;1;2
41043;"Garrobo; El";Sevilla;Andalucía;2023;0;0;0
41044;Gelves;Sevilla;Andalucía;2023;0;0;12
41045;Gerena;Sevilla;Andalucía;2023;0;0;0
41046;Gilena;Sevilla;Andalucía;2023;0;0;0
41047;Gines;Sevilla;Andalucía;2023;0;0;0
41048;Guadalcanal;Sevilla;Andalucía;2023;0;0;0
41049;Guillena;Sevilla;Andalucía;2023;0;0;0
41050;Herrera;Sevilla;Andalucía;2023;0;0;0
41051;Huévar del Aljarafe;Sevilla;Andalucía;2023;0;0;0
41052;Lantejuela;Sevilla;Andalucía;2023;0;0;0
41053;Lebrija;Sevilla;Andalucía;2023;0;1;31
41054;Lora de Estepa;Sevilla;Andalucía;2023;0;0;0
41055;Lora del Río;Sevilla;Andalucía;2023;0;0;0
41056;"Luisiana; La";Sevilla;Andalucía;2023;0;0;0
41057;"Madroño; El";Sevilla;Andalucía;2023;0;0;0
41058;Mairena del Alcor;Sevilla;Andalucía;2023;1;0;32
41059;Mairena del Aljarafe;Sevilla;Andalucía;2023;0;0;43
41060;Marchena;Sevilla;Andalucía;2023;1;4;13
41061;Marinaleda;Sevilla;Andalucía;2023;0;0;0
41062;Martín de la Jara;Sevilla;Andalucía;2023;0;0;0
41063;"Molares; Los";Sevilla;Andalucía;2023;0;0;0
41064;Montellano;Sevilla;Andalucía;2023;0;2;15
41065;Morón de la Frontera;Sevilla;Andalucía;2023;2;0;1
41066;"Navas de la Concepción; Las";Sevilla;Andalucía;2023;0;0;0
41067;Olivares;Sevilla;Andalucía;2023;1;0;1
41068;Osuna;Sevilla;Andalucía;2023;1;3;7
41069;"Palacios y Villafranca; Los";Sevilla;Andalucía;2023;0;0;0
41070;Palomares del Río;Sevilla;Andalucía;2023;0;0;0
41071;Paradas;Sevilla;Andalucía;2023;0;2;2
41072;Pedrera;Sevilla;Andalucía;2023;1;0;0
41073;"Pedroso; El";Sevilla;Andalucía;2023;0;0;0
41074;Peñaflor;Sevilla;Andalucía;2023;0;0;2
41075;Pilas;Sevilla;Andalucía;2023;0;2;15
41076;Pruna;Sevilla;Andalucía;2023;0;0;0
41077;"Puebla de Cazalla; La";Sevilla;Andalucía;2023;0;2;5
41078;"Puebla de los Infantes; La";Sevilla;Andalucía;2023;0;0;0
41079;"Puebla del Río; La";Sevilla;Andalucía;2023;0;0;2
41080;"Real de la Jara; El";Sevilla;Andalucía;2023;0;0;0
41081;"Rinconada; La";Sevilla;Andalucía;2023;0;0;23
41082;"Roda de Andalucía; La";Sevilla;Andalucía;2023;0;0;1
41083;"Ronquillo; El";Sevilla;Andalucía;2023;0;0;1
41084;"Rubio; El";Sevilla;Andalucía;2023;0;0;0
41085;Salteras;Sevilla;Andalucía;2023;0;0;3
41086;San Juan de Aznalfarache;Sevilla;Andalucía;2023;0;0;14
41087;Sanlúcar la Mayor;Sevilla;Andalucía;2023;0;1;11
41088;San Nicolás del Puerto;Sevilla;Andalucía;2023;0;0;0
41089;Santiponce;Sevilla;Andalucía;2023;0;0;0
41090;"Saucejo; El";Sevilla;Andalucía;2023;0;0;0
41091;Sevilla;Sevilla;Andalucía;2023;14;150;2.888
41092;Tocina;Sevilla;Andalucía;2023;0;0;0
41093;Tomares;Sevilla;Andalucía;2023;0;3;28
41094;Umbrete;Sevilla;Andalucía;2023;0;0;0
41095;Utrera;Sevilla;Andalucía;2023;0;0;92
41096;Valencina de la Concepción;Sevilla;Andalucía;2023;0;0;0
41097;Villamanrique de la Condesa;Sevilla;Andalucía;2023;0;0;0
41098;Villanueva del Ariscal;Sevilla;Andalucía;2023;0;0;0
41099;Villanueva del Río y Minas;Sevilla;Andalucía;2023;0;2;0
41100;Villanueva de San Juan;Sevilla;Andalucía;2023;0;0;0
41101;Villaverde del Río;Sevilla;Andalucía;2023;0;0;0
41102;"Viso del Alcor; El";Sevilla;Andalucía;2023;0;0;24
41901;Cañada Rosal;Sevilla;Andalucía;2023;0;0;0
41902;Isla Mayor;Sevilla;Andalucía;2023;0;0;1
41903;"Cuervo de Sevilla; El";Sevilla;Andalucía;2023;0;2;8
41904;"Palmar de Troya; El";Sevilla;Andalucía;2023;0;0;0
42000;Soria ( municipio sin especificar);Soria;Castilla y León;2023;;;
42001;Abejar;Soria;Castilla y León;2023;0;0;0
42003;Adradas;Soria;Castilla y León;2023;0;0;0
42004;Ágreda;Soria;Castilla y León;2023;0;0;0
42006;Alconaba;Soria;Castilla y León;2023;0;0;0
42007;Alcubilla de Avellaneda;Soria;Castilla y León;2023;0;0;0
42008;Alcubilla de las Peñas;Soria;Castilla y León;2023;;;
42009;Aldealafuente;Soria;Castilla y León;2023;;;
42010;Aldealices;Soria;Castilla y León;2023;;;
42011;Aldealpozo;Soria;Castilla y León;2023;0;0;0
42012;Aldealseñor;Soria;Castilla y León;2023;0;0;0
42013;Aldehuela de Periáñez;Soria;Castilla y León;2023;;;
42014;"Aldehuelas; Las";Soria;Castilla y León;2023;;;
42015;Alentisque;Soria;Castilla y León;2023;;;
42016;Aliud;Soria;Castilla y León;2023;;;
42017;Almajano;Soria;Castilla y León;2023;;;
42018;Almaluez;Soria;Castilla y León;2023;;;
42019;Almarza;Soria;Castilla y León;2023;0;0;1
42020;Almazán;Soria;Castilla y León;2023;0;0;0
42021;Almazul;Soria;Castilla y León;2023;;;
42022;Almenar de Soria;Soria;Castilla y León;2023;0;0;0
42023;Alpanseque;Soria;Castilla y León;2023;;;
42024;Arancón;Soria;Castilla y León;2023;0;0;0
42025;Arcos de Jalón;Soria;Castilla y León;2023;0;0;0
42026;Arenillas;Soria;Castilla y León;2023;;;
42027;Arévalo de la Sierra;Soria;Castilla y León;2023;0;0;0
42028;Ausejo de la Sierra;Soria;Castilla y León;2023;0;0;0
42029;Baraona;Soria;Castilla y León;2023;0;0;0
42030;Barca;Soria;Castilla y León;2023;0;0;0
42031;Barcones;Soria;Castilla y León;2023;;;
42032;Bayubas de Abajo;Soria;Castilla y León;2023;0;0;0
42033;Bayubas de Arriba;Soria;Castilla y León;2023;;;
42034;Beratón;Soria;Castilla y León;2023;0;0;0
42035;Berlanga de Duero;Soria;Castilla y León;2023;0;0;0
42036;Blacos;Soria;Castilla y León;2023;0;0;0
42037;Bliecos;Soria;Castilla y León;2023;;;
42038;Borjabad;Soria;Castilla y León;2023;0;0;0
42039;Borobia;Soria;Castilla y León;2023;0;0;0
42041;Buberos;Soria;Castilla y León;2023;0;0;0
42042;Buitrago;Soria;Castilla y León;2023;0;0;0
42043;Burgo de Osma-Ciudad de Osma;Soria;Castilla y León;2023;0;1;0
42044;Cabrejas del Campo;Soria;Castilla y León;2023;;;
42045;Cabrejas del Pinar;Soria;Castilla y León;2023;0;0;0
42046;Calatañazor;Soria;Castilla y León;2023;0;0;0
42048;Caltojar;Soria;Castilla y León;2023;;;
42049;Candilichera;Soria;Castilla y León;2023;0;0;0
42050;Cañamaque;Soria;Castilla y León;2023;;;
42051;Carabantes;Soria;Castilla y León;2023;;;
42052;Caracena;Soria;Castilla y León;2023;0;0;0
42053;Carrascosa de Abajo;Soria;Castilla y León;2023;0;0;0
42054;Carrascosa de la Sierra;Soria;Castilla y León;2023;;;
42055;Casarejos;Soria;Castilla y León;2023;0;0;0
42056;Castilfrío de la Sierra;Soria;Castilla y León;2023;;;
42057;Castilruiz;Soria;Castilla y León;2023;0;0;0
42058;Castillejo de Robledo;Soria;Castilla y León;2023;0;0;0
42059;Centenera de Andaluz;Soria;Castilla y León;2023;0;0;0
42060;Cerbón;Soria;Castilla y León;2023;;;
42061;Cidones;Soria;Castilla y León;2023;0;0;0
42062;Cigudosa;Soria;Castilla y León;2023;;;
42063;Cihuela;Soria;Castilla y León;2023;;;
42064;Ciria;Soria;Castilla y León;2023;0;0;0
42065;Cirujales del Río;Soria;Castilla y León;2023;0;0;0
42068;Coscurita;Soria;Castilla y León;2023;0;0;0
42069;Covaleda;Soria;Castilla y León;2023;0;0;0
42070;Cubilla;Soria;Castilla y León;2023;;;
42071;Cubo de la Solana;Soria;Castilla y León;2023;0;0;0
42073;Cueva de Ágreda;Soria;Castilla y León;2023;;;
42075;Dévanos;Soria;Castilla y León;2023;;;
42076;Deza;Soria;Castilla y León;2023;;;
42078;Duruelo de la Sierra;Soria;Castilla y León;2023;0;0;0
42079;Escobosa de Almazán;Soria;Castilla y León;2023;;;
42080;Espeja de San Marcelino;Soria;Castilla y León;2023;0;0;0
42081;Espejón;Soria;Castilla y León;2023;;;
42082;Estepa de San Juan;Soria;Castilla y León;2023;0;0;0
42083;Frechilla de Almazán;Soria;Castilla y León;2023;;;
42084;Fresno de Caracena;Soria;Castilla y León;2023;;;
42085;Fuentearmegil;Soria;Castilla y León;2023;0;0;0
42086;Fuentecambrón;Soria;Castilla y León;2023;;;
42087;Fuentecantos;Soria;Castilla y León;2023;0;0;0
42088;Fuentelmonge;Soria;Castilla y León;2023;;;
42089;Fuentelsaz de Soria;Soria;Castilla y León;2023;0;0;0
42090;Fuentepinilla;Soria;Castilla y León;2023;;;
42092;Fuentes de Magaña;Soria;Castilla y León;2023;;;
42093;Fuentestrún;Soria;Castilla y León;2023;;;
42094;Garray;Soria;Castilla y León;2023;0;0;0
42095;Golmayo;Soria;Castilla y León;2023;0;0;2
42096;Gómara;Soria;Castilla y León;2023;0;0;0
42097;Gormaz;Soria;Castilla y León;2023;0;0;0
42098;Herrera de Soria;Soria;Castilla y León;2023;0;0;0
42100;Hinojosa del Campo;Soria;Castilla y León;2023;0;0;0
42103;Langa de Duero;Soria;Castilla y León;2023;0;0;0
42105;Liceras;Soria;Castilla y León;2023;;;
42106;"Losilla; La";Soria;Castilla y León;2023;0;0;0
42107;Magaña;Soria;Castilla y León;2023;0;0;1
42108;Maján;Soria;Castilla y León;2023;;;
42110;Matalebreras;Soria;Castilla y León;2023;0;0;0
42111;Matamala de Almazán;Soria;Castilla y León;2023;0;0;0
42113;Medinaceli;Soria;Castilla y León;2023;0;0;0
42115;Miño de Medinaceli;Soria;Castilla y León;2023;;;
42116;Miño de San Esteban;Soria;Castilla y León;2023;;;
42117;Molinos de Duero;Soria;Castilla y León;2023;;;
42118;Momblona;Soria;Castilla y León;2023;;;
42119;Monteagudo de las Vicarías;Soria;Castilla y León;2023;0;0;0
42120;Montejo de Tiermes;Soria;Castilla y León;2023;0;0;0
42121;Montenegro de Cameros;Soria;Castilla y León;2023;0;0;0
42123;Morón de Almazán;Soria;Castilla y León;2023;0;0;0
42124;Muriel de la Fuente;Soria;Castilla y León;2023;;;
42125;Muriel Viejo;Soria;Castilla y León;2023;0;0;0
42127;Nafría de Ucero;Soria;Castilla y León;2023;;;
42128;Narros;Soria;Castilla y León;2023;;;
42129;Navaleno;Soria;Castilla y León;2023;0;0;0
42130;Nepas;Soria;Castilla y León;2023;0;0;0
42131;Nolay;Soria;Castilla y León;2023;0;0;0
42132;Noviercas;Soria;Castilla y León;2023;0;0;0
42134;Ólvega;Soria;Castilla y León;2023;0;0;0
42135;Oncala;Soria;Castilla y León;2023;0;0;0
42139;Pinilla del Campo;Soria;Castilla y León;2023;0;0;0
42140;Portillo de Soria;Soria;Castilla y León;2023;;;
42141;"Póveda de Soria; La";Soria;Castilla y León;2023;0;0;0
42142;Pozalmuro;Soria;Castilla y León;2023;0;0;0
42144;Quintana Redonda;Soria;Castilla y León;2023;0;0;0
42145;Quintanas de Gormaz;Soria;Castilla y León;2023;;;
42148;Quiñonería;Soria;Castilla y León;2023;;;
42149;"Rábanos; Los";Soria;Castilla y León;2023;0;0;0
42151;Rebollar;Soria;Castilla y León;2023;0;0;0
42152;Recuerda;Soria;Castilla y León;2023;0;0;0
42153;Rello;Soria;Castilla y León;2023;0;0;0
42154;Renieblas;Soria;Castilla y León;2023;0;0;0
42155;Retortillo de Soria;Soria;Castilla y León;2023;0;0;0
42156;Reznos;Soria;Castilla y León;2023;0;0;0
42157;"Riba de Escalote; La";Soria;Castilla y León;2023;;;
42158;Rioseco de Soria;Soria;Castilla y León;2023;;;
42159;Rollamienta;Soria;Castilla y León;2023;;;
42160;"Royo; El";Soria;Castilla y León;2023;0;0;0
42161;Salduero;Soria;Castilla y León;2023;0;0;0
42162;San Esteban de Gormaz;Soria;Castilla y León;2023;0;0;1
42163;San Felices;Soria;Castilla y León;2023;0;0;0
42164;San Leonardo de Yagüe;Soria;Castilla y León;2023;0;0;2
42165;San Pedro Manrique;Soria;Castilla y León;2023;;;
42166;Santa Cruz de Yanguas;Soria;Castilla y León;2023;;;
42167;Santa María de Huerta;Soria;Castilla y León;2023;0;0;0
42168;Santa María de las Hoyas;Soria;Castilla y León;2023;0;0;0
42171;Serón de Nágima;Soria;Castilla y León;2023;;;
42172;Soliedra;Soria;Castilla y León;2023;0;0;0
42173;Soria;Soria;Castilla y León;2023;0;5;45
42174;Sotillo del Rincón;Soria;Castilla y León;2023;0;0;0
42175;Suellacabras;Soria;Castilla y León;2023;;;
42176;Tajahuerce;Soria;Castilla y León;2023;;;
42177;Tajueco;Soria;Castilla y León;2023;;;
42178;Talveila;Soria;Castilla y León;2023;0;0;0
42181;Tardelcuende;Soria;Castilla y León;2023;0;0;0
42182;Taroda;Soria;Castilla y León;2023;;;
42183;Tejado;Soria;Castilla y León;2023;0;0;0
42184;Torlengua;Soria;Castilla y León;2023;;;
42185;Torreblacos;Soria;Castilla y León;2023;0;0;0
42187;Torrubia de Soria;Soria;Castilla y León;2023;;;
42188;Trévago;Soria;Castilla y León;2023;0;0;0
42189;Ucero;Soria;Castilla y León;2023;0;0;0
42190;Vadillo;Soria;Castilla y León;2023;;;
42191;Valdeavellano de Tera;Soria;Castilla y León;2023;0;0;0
42192;Valdegeña;Soria;Castilla y León;2023;0;0;0
42193;Valdelagua del Cerro;Soria;Castilla y León;2023;;;
42194;Valdemaluque;Soria;Castilla y León;2023;0;0;0
42195;Valdenebro;Soria;Castilla y León;2023;;;
42196;Valdeprado;Soria;Castilla y León;2023;;;
42197;Valderrodilla;Soria;Castilla y León;2023;0;0;0
42198;Valtajeros;Soria;Castilla y León;2023;;;
42200;Velamazán;Soria;Castilla y León;2023;0;0;0
42201;Velilla de la Sierra;Soria;Castilla y León;2023;0;0;0
42202;Velilla de los Ajos;Soria;Castilla y León;2023;;;
42204;Viana de Duero;Soria;Castilla y León;2023;0;0;0
42205;Villaciervos;Soria;Castilla y León;2023;0;0;0
42206;Villanueva de Gormaz;Soria;Castilla y León;2023;0;0;0
42207;Villar del Ala;Soria;Castilla y León;2023;;;
42208;Villar del Campo;Soria;Castilla y León;2023;0;0;0
42209;Villar del Río;Soria;Castilla y León;2023;0;0;0
42211;"Villares de Soria; Los";Soria;Castilla y León;2023;;;
42212;Villasayas;Soria;Castilla y León;2023;;;
42213;Villaseca de Arciel;Soria;Castilla y León;2023;;;
42215;Vinuesa;Soria;Castilla y León;2023;0;0;0
42216;Vizmanos;Soria;Castilla y León;2023;;;
42217;Vozmediano;Soria;Castilla y León;2023;0;0;0
42218;Yanguas;Soria;Castilla y León;2023;0;0;0
42219;Yelo;Soria;Castilla y León;2023;;;
43000;Tarragona ( municipio sin especificar);Tarragona;Cataluña;2023;;;
43001;Aiguamúrcia;Tarragona;Cataluña;2023;0;0;0
43002;Albinyana;Tarragona;Cataluña;2023;0;0;2
43003;"Albiol; L'";Tarragona;Cataluña;2023;0;0;1
43004;Alcanar;Tarragona;Cataluña;2023;0;0;0
43005;Alcover;Tarragona;Cataluña;2023;0;0;3
43006;Aldover;Tarragona;Cataluña;2023;0;1;0
43007;"Aleixar; L'";Tarragona;Cataluña;2023;0;0;0
43008;Alfara de Carles;Tarragona;Cataluña;2023;0;0;0
43009;Alforja;Tarragona;Cataluña;2023;0;0;1
43010;Alió;Tarragona;Cataluña;2023;0;0;0
43011;Almoster;Tarragona;Cataluña;2023;0;0;0
43012;Altafulla;Tarragona;Cataluña;2023;0;0;1
43013;"Ametlla de Mar; L'";Tarragona;Cataluña;2023;0;0;0
43014;Amposta;Tarragona;Cataluña;2023;0;1;4
43015;Arbolí;Tarragona;Cataluña;2023;0;0;0
43016;"Arboç; L'";Tarragona;Cataluña;2023;0;0;0
43017;"Argentera; L'";Tarragona;Cataluña;2023;0;0;0
43018;Arnes;Tarragona;Cataluña;2023;0;0;0
43019;Ascó;Tarragona;Cataluña;2023;0;0;0
43020;Banyeres del Penedès;Tarragona;Cataluña;2023;0;0;4
43021;Barberà de la Conca;Tarragona;Cataluña;2023;0;0;0
43022;Batea;Tarragona;Cataluña;2023;0;0;0
43023;Bellmunt del Priorat;Tarragona;Cataluña;2023;0;0;0
43024;Bellvei;Tarragona;Cataluña;2023;0;1;1
43025;Benifallet;Tarragona;Cataluña;2023;0;0;0
43026;Benissanet;Tarragona;Cataluña;2023;0;0;3
43027;"Bisbal de Falset; La";Tarragona;Cataluña;2023;0;0;0
43028;"Bisbal del Penedès; La";Tarragona;Cataluña;2023;0;0;6
43029;Blancafort;Tarragona;Cataluña;2023;0;0;0
43030;Bonastre;Tarragona;Cataluña;2023;0;0;0
43031;"Borges del Camp; Les";Tarragona;Cataluña;2023;0;0;1
43032;Bot;Tarragona;Cataluña;2023;0;1;0
43033;Botarell;Tarragona;Cataluña;2023;0;0;1
43034;Bràfim;Tarragona;Cataluña;2023;0;0;0
43035;Cabacés;Tarragona;Cataluña;2023;0;0;0
43036;Cabra del Camp;Tarragona;Cataluña;2023;0;0;0
43037;Calafell;Tarragona;Cataluña;2023;0;4;87
43038;Cambrils;Tarragona;Cataluña;2023;0;5;9
43039;Capafonts;Tarragona;Cataluña;2023;0;0;0
43040;Capçanes;Tarragona;Cataluña;2023;0;0;0
43041;Caseres;Tarragona;Cataluña;2023;0;0;0
43042;Castellvell del Camp;Tarragona;Cataluña;2023;0;0;1
43043;"Catllar; El";Tarragona;Cataluña;2023;0;0;3
43044;"Sénia; La";Tarragona;Cataluña;2023;0;0;0
43045;Colldejou;Tarragona;Cataluña;2023;0;0;0
43046;Conesa;Tarragona;Cataluña;2023;0;0;0
43047;Constantí;Tarragona;Cataluña;2023;0;0;0
43048;Corbera d'Ebre;Tarragona;Cataluña;2023;0;0;2
43049;Cornudella de Montsant;Tarragona;Cataluña;2023;0;0;0
43050;Creixell;Tarragona;Cataluña;2023;0;0;2
43051;Cunit;Tarragona;Cataluña;2023;0;2;7
43052;Xerta;Tarragona;Cataluña;2023;0;0;0
43053;Duesaigües;Tarragona;Cataluña;2023;0;0;0
43054;"Espluga de Francolí; L'";Tarragona;Cataluña;2023;0;1;0
43055;Falset;Tarragona;Cataluña;2023;0;0;3
43056;"Fatarella; La";Tarragona;Cataluña;2023;0;0;0
43057;"Febró; La";Tarragona;Cataluña;2023;0;0;0
43058;"Figuera; La";Tarragona;Cataluña;2023;0;0;0
43059;Figuerola del Camp;Tarragona;Cataluña;2023;0;0;0
43060;Flix;Tarragona;Cataluña;2023;0;0;2
43061;Forès;Tarragona;Cataluña;2023;0;0;0
43062;Freginals;Tarragona;Cataluña;2023;0;1;0
43063;"Galera; La";Tarragona;Cataluña;2023;0;0;1
43064;Gandesa;Tarragona;Cataluña;2023;0;0;3
43065;Garcia;Tarragona;Cataluña;2023;0;0;0
43066;"Garidells; Els";Tarragona;Cataluña;2023;0;0;0
43067;Ginestar;Tarragona;Cataluña;2023;0;0;0
43068;Godall;Tarragona;Cataluña;2023;0;0;1
43069;Gratallops;Tarragona;Cataluña;2023;0;0;0
43070;"Guiamets; Els";Tarragona;Cataluña;2023;0;0;0
43071;Horta de Sant Joan;Tarragona;Cataluña;2023;0;0;0
43072;"Lloar; El";Tarragona;Cataluña;2023;0;0;0
43073;Llorac;Tarragona;Cataluña;2023;0;0;0
43074;Llorenç del Penedès;Tarragona;Cataluña;2023;1;0;3
43075;Margalef;Tarragona;Cataluña;2023;0;0;0
43076;Marçà;Tarragona;Cataluña;2023;0;0;0
43077;Mas de Barberans;Tarragona;Cataluña;2023;0;0;0
43078;Masdenverge;Tarragona;Cataluña;2023;0;0;2
43079;Masllorenç;Tarragona;Cataluña;2023;0;0;0
43080;"Masó; La";Tarragona;Cataluña;2023;0;0;0
43081;Maspujols;Tarragona;Cataluña;2023;0;0;0
43082;"Masroig; El";Tarragona;Cataluña;2023;0;0;0
43083;"Milà; El";Tarragona;Cataluña;2023;0;0;0
43084;Miravet;Tarragona;Cataluña;2023;0;0;0
43085;"Molar; El";Tarragona;Cataluña;2023;0;0;0
43086;Montblanc;Tarragona;Cataluña;2023;0;1;6
43088;Montbrió del Camp;Tarragona;Cataluña;2023;0;0;2
43089;Montferri;Tarragona;Cataluña;2023;0;0;0
43090;"Montmell; El";Tarragona;Cataluña;2023;0;0;0
43091;Mont-ral;Tarragona;Cataluña;2023;0;0;0
43092;Mont-roig del Camp;Tarragona;Cataluña;2023;0;4;31
43093;Móra d'Ebre;Tarragona;Cataluña;2023;0;0;1
43094;Móra la Nova;Tarragona;Cataluña;2023;0;0;1
43095;"Morell; El";Tarragona;Cataluña;2023;0;1;5
43096;"Morera de Montsant; La";Tarragona;Cataluña;2023;0;0;2
43097;"Nou de Gaià; La";Tarragona;Cataluña;2023;0;0;0
43098;Nulles;Tarragona;Cataluña;2023;0;0;0
43099;"Palma d'Ebre; La";Tarragona;Cataluña;2023;0;0;0
43100;"Pallaresos; Els";Tarragona;Cataluña;2023;0;2;5
