ine_code;province;autonomous_community;year;total_sanctions_with_points;total_points_deducted;speeding_two_points;speeding_three_points;speeding_four_points;speeding_six_points;alcohol_four_points;alcohol_six_points;drugs_six_points;helmet_seatbelt_child_restraint_system_three_points;helmet_seatbelt_child_restraint_system_four_points;helmet_seatbelt_child_restraint_system_six_points;mobile_phone_three_points;mobile_phone_four_points ;mobile_phone_six_points ;traffic_light_three_points;traffic_light_four_points;traffic_light_six_points;other_three_points;other_four_points;other_six_points
37260;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37261;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37262;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37263;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37264;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37265;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37266;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37267;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37268;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37269;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37270;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37271;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37272;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37273;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37274;Salamanca;Castilla y León;2022;1.391;4.342;1.374;0;396;72;472;378;336;90;8;0;288;0;0;0;456;0;96;232;144
37275;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37276;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37277;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37278;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37279;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37280;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37281;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37282;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37283;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37284;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37285;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37286;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37287;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37288;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37289;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37290;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37291;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37292;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37293;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37294;Salamanca;Castilla y León;2022;65;190;72;0;16;12;4;6;6;12;0;0;18;0;0;0;4;0;6;16;18
37296;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37297;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37298;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37299;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37300;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37301;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37302;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37303;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37304;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37305;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37306;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37307;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37309;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37310;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37311;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37312;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37313;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37314;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37315;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37316;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37317;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37318;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37319;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37320;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37321;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37322;Salamanca;Castilla y León;2022;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
37323;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37324;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37325;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37327;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37328;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37329;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37330;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37331;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37332;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37333;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37334;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37335;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37336;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37337;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37338;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37339;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37340;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37341;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37342;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37343;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37344;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37345;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37346;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37347;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37348;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37349;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37350;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37351;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37352;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37353;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37354;Salamanca;Castilla y León;2022;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0
37355;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37356;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37357;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37358;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37359;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37360;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37361;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37362;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37363;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37364;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37365;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37366;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37367;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37368;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37369;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37370;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37371;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37372;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37373;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37374;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37375;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37376;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37377;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37378;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37379;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37380;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37381;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37382;Salamanca;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38000;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38001;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38002;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38003;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38004;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38005;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38006;Santa Cruz de Tenerife;Canarias;2022;126;514;0;0;0;0;76;54;60;75;156;0;24;0;0;0;4;0;15;20;30
38007;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38008;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38009;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38010;Santa Cruz de Tenerife;Canarias;2022;1;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38011;Santa Cruz de Tenerife;Canarias;2022;72;330;28;0;0;0;8;24;42;6;0;0;15;0;162;0;12;0;3;24;6
38012;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38013;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38014;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38015;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38016;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38017;Santa Cruz de Tenerife;Canarias;2022;182;798;6;0;0;0;176;90;72;18;24;0;93;0;138;0;32;0;9;92;48
38018;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38019;Santa Cruz de Tenerife;Canarias;2022;94;399;0;0;0;0;184;84;0;6;4;0;21;0;6;0;0;0;12;64;18
38020;Santa Cruz de Tenerife;Canarias;2022;99;451;0;0;0;0;84;36;66;9;4;0;45;0;78;0;48;0;3;36;42
38021;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38022;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38023;Santa Cruz de Tenerife;Canarias;2022;245;1.059;0;0;0;0;32;150;12;21;56;0;186;0;0;0;60;0;42;176;324
38024;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38025;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38026;Santa Cruz de Tenerife;Canarias;2022;72;289;0;0;0;0;16;30;0;21;20;0;0;0;0;0;12;0;78;40;72
38027;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38028;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38029;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38030;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38031;Santa Cruz de Tenerife;Canarias;2022;34;138;0;0;0;0;8;24;0;9;0;0;0;0;0;0;0;0;39;28;30
38032;Santa Cruz de Tenerife;Canarias;2022;3;11;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;3;0;0
38033;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38034;Santa Cruz de Tenerife;Canarias;2022;13;66;2;0;0;0;4;18;0;0;8;0;0;0;0;0;0;0;0;4;30
38035;Santa Cruz de Tenerife;Canarias;2022;20;78;0;0;0;0;0;0;0;3;4;0;15;0;0;0;0;0;0;44;12
38036;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38037;Santa Cruz de Tenerife;Canarias;2022;124;452;8;0;0;0;20;6;0;9;32;0;0;0;48;0;44;0;207;24;54
38038;Santa Cruz de Tenerife;Canarias;2022;5.815;23.320;412;0;148;78;172;252;132;108;176;0;1.242;0;0;0;17.744;0;144;264;2.448
38039;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38040;Santa Cruz de Tenerife;Canarias;2022;7;30;0;0;0;0;4;0;0;0;4;0;6;0;0;0;0;0;0;4;12
38041;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38042;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38043;Santa Cruz de Tenerife;Canarias;2022;12;57;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;9;8;36
38044;Santa Cruz de Tenerife;Canarias;2022;44;145;36;0;28;0;4;0;0;3;0;0;0;0;0;0;0;0;24;8;42
38045;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38046;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38047;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38048;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38049;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38050;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38051;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38052;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38053;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38901;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38991;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38992;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38993;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38994;Santa Cruz de Tenerife;Canarias;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39000;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39001;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39002;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39003;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39004;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39005;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39006;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39007;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39008;Cantabria;Cantabria;2022;12;56;0;0;0;0;0;0;18;0;4;0;0;0;6;0;8;0;6;8;6
39009;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39010;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39011;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39012;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39013;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39014;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39015;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39016;Cantabria;Cantabria;2022;75;308;22;0;36;0;48;24;30;0;20;0;18;0;42;0;28;0;0;28;12
39017;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39018;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39019;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39020;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39021;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39022;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39023;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39024;Cantabria;Cantabria;2022;1.591;6.361;0;0;0;0;0;0;0;3;8;0;3;0;0;0;6.344;0;3;0;0
39025;Cantabria;Cantabria;2022;3;9;2;0;0;0;0;0;0;3;0;0;0;0;0;0;4;0;0;0;0
39026;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39027;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39028;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39029;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39030;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39031;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39032;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39033;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39034;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39035;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39036;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39037;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39038;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39039;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39040;Cantabria;Cantabria;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
